limit_bal,sex,education,marriage,age,default_payment_next_month,totalbillamt,totalpayamt,fullrepayment,risk_category
80000,2,2,1,38,1,235719,12507,0,1
300000,2,2,1,43,1,0,520,1,0
20000,2,2,1,25,1,34665,48606,1,0
30000,2,2,1,46,1,143478,8026,0,1
180000,2,1,2,30,0,908893,51228,0,0
110000,2,2,2,39,0,657753,31200,0,0
250000,2,2,1,40,0,622180,27500,0,0
140000,2,2,2,32,0,789672,29462,0,0
80000,2,2,1,29,1,388435,12192,0,1
20000,2,3,1,32,0,118841,7700,0,1
50000,2,3,2,47,0,101611,14500,0,0
90000,2,3,1,40,0,72776,8853,0,0
20000,2,2,1,33,0,63438,5834,0,0
150000,2,2,2,34,0,730837,152508,0,0
150000,2,1,1,34,0,17949,17953,1,0
50000,2,3,2,41,1,30835,3951,0,0
90000,2,2,2,47,0,2051,1119,0,0
350000,2,2,2,40,0,102484,96199,0,0
30000,2,2,2,38,0,149391,8969,0,1
150000,2,1,1,28,0,30090,30090,1,0
190000,2,1,2,29,1,593881,17937,0,0
340000,2,2,1,36,0,22779,5388,0,0
50000,2,2,1,47,0,182305,7885,0,0
50000,2,2,2,29,1,180374,7547,0,1
280000,2,2,2,30,0,0,150,1,0
230000,2,1,2,31,1,6878,7010,1,0
400000,2,1,2,31,0,115254,28318,0,0
190000,2,3,1,37,1,84649,29168,0,0
170000,2,1,2,31,0,79668,26972,0,0
150000,2,1,2,30,1,3766,1883,0,0
140000,2,1,2,32,1,642873,42017,0,1
110000,2,2,2,23,0,269212,84392,0,0
260000,2,1,2,31,0,19748,8315,0,0
30000,2,2,2,37,0,106924,14500,0,1
130000,2,3,1,42,1,572663,19400,0,1
190000,2,3,2,37,0,556036,212638,0,0
10000,2,2,2,36,1,49451,4049,0,1
30000,2,2,1,42,1,60294,11170,0,1
300000,2,1,2,45,0,755079,101830,0,0
200000,2,2,1,40,0,66767,70726,1,0
130000,2,3,1,36,0,734432,26342,0,0
400000,2,3,2,35,1,51418,56781,1,0
220000,2,2,2,32,0,597039,25161,0,0
100000,2,1,1,34,0,315,480,1,0
80000,2,2,1,38,0,145134,6624,0,0
50000,2,3,2,34,0,292060,15711,0,0
200000,2,1,1,34,0,0,0,1,0
400000,2,2,1,43,0,1577966,59000,0,0
50000,2,2,2,48,0,180422,10800,0,0
140000,2,3,1,37,0,18344,4761,0,0
10000,2,2,1,49,0,45473,5552,0,0
80000,2,3,1,41,0,12371,5860,0,0
220000,2,1,1,38,0,860311,32223,0,0
80000,2,2,2,45,0,430687,14504,0,0
360000,2,1,1,35,1,348392,270603,0,0
20000,2,2,1,46,1,112541,5720,0,1
20000,2,2,1,46,0,70586,4887,0,0
20000,2,3,2,34,0,117405,5404,0,1
70000,2,2,1,38,0,373049,14513,0,0
210000,2,2,1,33,0,147767,93145,0,0
240000,2,2,1,32,0,360239,10932,0,0
50000,2,2,1,34,0,165136,9750,0,0
50000,2,2,1,31,0,123626,52044,0,0
230000,2,1,2,38,0,3474,1158,0,0
120000,2,1,2,45,0,546689,24215,0,1
180000,2,1,2,44,1,45596,4137,0,1
290000,2,1,1,38,0,101010,106732,1,0
160000,2,1,1,47,0,783030,30805,0,0
80000,2,3,1,43,1,428355,17700,0,1
50000,2,2,2,31,1,187511,9100,0,1
20000,2,3,1,33,1,0,0,1,0
50000,2,2,3,34,1,140310,9137,0,0
80000,2,2,1,34,1,396358,15482,0,1
30000,2,3,1,43,0,146068,4500,0,1
10000,2,2,1,37,1,52372,3785,0,1
200000,2,2,2,41,0,183143,167671,0,0
50000,2,2,1,33,0,251952,11944,0,0
480000,2,2,2,34,1,2310604,233983,0,0
260000,2,2,1,46,0,126778,63665,0,0
200000,2,1,2,34,0,752992,43700,0,0
210000,2,1,1,40,0,10551,15827,1,0
70000,2,2,1,41,1,318528,12700,0,1
50000,2,2,1,43,0,253798,9239,0,1
20000,2,2,2,45,1,97897,7093,0,1
80000,2,2,1,35,0,32370,31701,0,0
200000,2,3,1,37,0,132332,113526,0,0
210000,2,1,1,38,0,31246,24596,0,0
210000,2,3,1,35,0,245230,28791,0,0
360000,2,1,3,35,0,13045,9490,0,0
80000,2,2,2,56,1,399356,24735,0,1
50000,2,3,1,43,0,25188,5880,0,0
20000,2,2,2,40,0,17093,16045,0,0
40000,2,2,1,38,1,234247,10269,0,1
50000,2,2,1,38,1,200565,11500,0,1
170000,2,2,1,45,0,812426,35507,0,1
310000,2,1,1,37,0,369,246,0,0
50000,2,2,1,24,0,305356,16236,0,1
30000,2,1,2,25,0,169034,13571,0,1
200000,2,2,1,45,0,743526,33275,0,0
260000,2,2,1,38,0,1106283,40457,0,0
80000,2,2,2,29,1,372296,22965,0,1
180000,2,2,2,27,0,0,0,1,0
130000,2,1,2,28,0,15910,14633,0,0
190000,2,1,1,30,1,821084,31812,0,1
110000,2,2,1,33,0,644423,28324,0,1
60000,2,2,1,40,1,229985,8969,0,1
40000,2,3,1,49,0,228063,10400,0,1
80000,2,2,1,32,0,13153,13514,1,0
100000,2,5,2,33,0,300807,21101,0,0
400000,2,2,1,34,0,591243,18587,0,0
70000,2,2,1,40,1,284254,11164,0,1
500000,2,2,1,49,0,31109,30750,0,0
190000,2,3,2,46,0,784461,28867,0,0
200000,2,2,2,35,0,36440,6314,0,0
210000,2,2,1,42,0,382647,81468,0,0
340000,2,2,2,47,0,992112,32804,0,0
180000,2,1,2,38,0,835934,213187,0,0
110000,2,2,2,28,0,112048,99186,0,0
80000,2,3,2,42,0,47015,28427,0,1
30000,2,3,1,31,0,62784,4585,0,0
200000,2,1,2,31,0,7196,3423,0,1
80000,2,2,1,31,0,325453,15000,0,0
300000,2,1,2,31,1,156956,60333,0,0
280000,2,1,2,32,0,1208076,54000,0,0
110000,2,2,2,32,0,8772,46035,1,0
130000,2,2,2,33,0,585252,23757,0,0
500000,2,4,1,32,0,130387,111442,0,0
150000,2,2,1,32,0,0,0,1,0
450000,2,2,2,36,0,46332,34610,0,0
230000,2,2,1,34,0,855280,33248,0,0
80000,2,2,2,34,0,346504,12157,0,1
260000,2,1,1,34,0,3435,2383,0,1
150000,2,2,1,34,0,849157,33183,0,1
50000,2,2,1,35,0,23280,0,0,0
30000,2,3,1,35,1,159699,9250,0,0
100000,2,3,1,41,1,598821,19970,0,1
190000,2,2,1,43,1,1032258,32180,0,1
130000,2,2,1,34,0,36669,13090,0,0
30000,2,2,1,38,1,39905,1892,0,0
30000,2,2,2,38,0,178050,6505,0,0
110000,2,1,1,44,1,568884,24000,0,1
120000,2,3,1,39,0,542740,22750,0,1
30000,2,3,1,41,0,158920,21816,0,1
30000,2,3,1,36,1,55080,4958,0,1
30000,2,2,2,42,0,84359,6000,0,0
10000,2,3,2,45,1,55201,4876,0,1
400000,2,2,1,32,0,757639,32700,0,0
20000,2,3,3,32,0,41096,3000,0,0
20000,2,2,1,36,1,115831,6121,0,1
500000,2,1,2,33,0,120228,85383,0,0
30000,2,2,1,33,1,156561,5200,0,1
50000,2,2,1,33,1,15081,1000,0,1
30000,2,2,2,33,0,172816,15005,0,0
30000,2,2,2,33,1,71834,12384,0,1
110000,2,2,2,33,0,256253,110476,0,0
100000,2,2,1,34,0,249951,10100,0,1
200000,2,2,1,36,0,724051,52681,0,0
110000,2,3,1,40,0,310599,12617,0,0
140000,2,2,2,38,0,697411,24343,0,0
70000,2,2,3,45,0,411638,15131,0,0
130000,2,3,2,37,0,211017,18161,0,0
30000,2,2,1,45,0,1950,780,0,1
160000,2,3,1,36,0,454360,30229,0,1
50000,2,5,2,36,0,161428,10523,0,0
80000,2,2,1,36,0,21464,17879,0,0
50000,2,3,1,44,0,254067,12003,0,1
50000,2,3,1,40,0,180921,7964,0,0
180000,2,2,2,44,0,26459,24081,0,1
130000,2,2,1,42,1,746,746,1,0
420000,2,1,1,47,0,205509,76043,0,0
140000,2,2,1,44,1,110575,0,0,0
20000,2,2,1,42,0,81754,7427,0,1
200000,2,2,3,40,1,328928,55309,0,0
180000,2,1,1,49,0,0,0,1,0
120000,2,3,1,37,0,133819,7870,0,1
210000,2,2,1,43,0,960294,39429,0,0
30000,2,2,1,45,1,152738,9389,0,1
80000,2,2,2,43,0,382908,16090,0,0
110000,2,2,1,35,0,496480,19751,0,1
60000,2,2,1,36,1,249321,9590,0,0
60000,2,2,1,36,0,193087,33838,0,0
140000,2,1,2,37,0,-108,0,1,0
60000,2,2,1,35,0,246402,13361,0,0
500000,2,1,2,39,1,56019,39681,0,0
420000,2,2,1,41,1,2190728,102282,0,0
30000,2,2,1,43,1,101978,6156,0,1
170000,2,3,1,38,0,18686,4600,0,0
200000,2,1,1,49,0,13663,12415,0,0
160000,2,1,1,45,0,668287,26781,0,0
200000,2,1,1,35,1,1276274,38175,0,1
20000,2,2,1,43,0,116204,6506,0,1
190000,2,4,2,39,0,513615,20523,0,0
70000,2,1,1,45,1,12678,5529,0,1
220000,2,2,2,33,0,879566,28300,0,1
500000,2,1,2,34,0,83222,84360,1,0
210000,2,1,2,37,1,57460,64180,1,0
50000,2,2,1,31,0,282886,12986,0,1
160000,2,5,1,38,0,907436,39700,0,0
20000,2,1,2,39,1,92070,49282,0,0
70000,2,2,1,37,1,256440,12320,0,1
220000,2,1,1,40,0,382969,25000,0,0
200000,2,2,1,48,0,2394,1392,0,0
130000,2,3,1,44,0,446172,19390,0,0
30000,2,2,2,34,0,108515,5309,0,1
260000,2,1,1,45,0,11901,7545,0,0
230000,2,3,1,32,0,194160,6662,0,1
240000,2,1,2,33,0,0,0,1,0
260000,2,1,1,32,0,25082,32288,1,0
360000,2,2,1,33,0,3188,2647,0,1
260000,2,1,1,36,0,5621,6849,1,0
230000,2,2,1,34,0,18946,18466,0,0
300000,2,1,2,35,0,3855,5559,1,0
140000,2,1,1,45,0,5842,3955,0,0
380000,2,3,1,38,1,2118869,72071,0,0
190000,2,1,2,31,0,798669,38500,0,0
500000,2,1,2,31,0,349897,178551,0,0
200000,2,1,1,39,0,27346,12836,0,0
310000,2,2,1,37,0,174074,43765,0,0
30000,2,3,1,49,0,163106,6380,0,0
280000,2,2,1,49,0,395125,80334,0,0
80000,2,1,1,42,1,120396,7100,0,1
150000,2,2,1,35,1,19223,14454,0,1
30000,2,2,1,48,1,72179,4900,0,1
170000,2,1,1,41,0,731452,30645,0,0
110000,2,1,1,42,0,301218,14000,0,0
30000,2,3,1,46,1,176692,8013,0,1
90000,2,1,2,33,1,218636,12500,0,1
50000,2,2,2,40,1,240489,15015,0,0
120000,2,1,1,36,1,1326,1500,1,1
20000,2,3,2,46,0,109248,3800,0,1
220000,2,1,1,42,0,34476,34476,1,0
230000,2,2,1,42,0,7034,9614,1,0
160000,2,1,2,29,1,11147,7993,0,1
450000,2,2,1,38,0,405747,187000,0,0
390000,2,1,1,46,0,46557,26952,0,0
90000,2,2,2,29,0,218299,9873,0,1
60000,2,2,1,33,1,260258,8809,0,0
180000,2,2,1,34,1,28945,25986,0,0
80000,2,3,1,40,0,85337,30525,0,0
180000,2,2,2,43,0,15730,18619,1,0
320000,2,2,1,46,0,42575,44266,1,0
320000,2,1,2,36,0,119213,21031,0,0
100000,2,2,1,39,0,437259,13622,0,1
20000,2,3,1,42,0,105108,6987,0,0
140000,2,3,2,34,0,3590,4192,1,0
100000,2,3,2,39,0,7590,7612,1,0
10000,2,3,2,44,1,63202,4572,0,1
30000,2,2,1,36,0,157321,9942,0,1
50000,2,3,1,39,0,167791,10008,0,0
20000,2,2,1,44,0,95910,13500,0,1
200000,2,2,2,31,0,500,500,1,0
320000,2,2,1,32,1,107437,36404,0,0
360000,2,2,2,37,1,5413,5285,0,0
200000,2,1,1,33,0,0,1562,1,0
140000,2,3,1,34,0,744494,31014,0,0
420000,2,1,2,31,0,744804,264487,0,0
150000,2,1,2,36,0,110356,6645,0,1
200000,2,2,2,38,0,45232,8367,0,0
230000,2,2,1,42,0,3210,0,0,0
30000,2,2,1,38,0,132846,9000,0,1
30000,2,2,1,41,0,148953,7044,0,0
50000,2,1,2,36,0,122893,6000,0,1
410000,2,1,1,44,0,-8292,4240,1,0
280000,2,2,2,43,0,1102034,43300,0,0
200000,2,2,1,46,0,174677,17053,0,0
270000,2,1,1,45,0,1526,0,0,0
320000,2,1,2,32,0,240753,147932,0,0
60000,2,2,1,32,0,261330,10075,0,0
130000,2,2,1,35,0,762774,34801,0,0
30000,2,3,1,54,1,164850,11100,0,1
200000,2,3,1,50,0,782542,36300,0,0
170000,2,2,1,51,0,27233,36391,1,0
80000,2,5,1,50,0,584294,25956,0,1
500000,2,1,2,50,0,706,18821,1,0
50000,2,3,1,47,0,4595,3504,0,0
90000,2,2,1,50,0,143024,23636,0,1
350000,2,5,1,50,0,719439,24571,0,0
110000,2,3,2,52,0,176866,8353,0,1
120000,2,3,2,50,1,717813,142065,0,1
30000,2,3,1,55,1,75950,7714,0,0
30000,2,2,1,53,1,102439,8100,0,1
250000,2,1,1,51,0,6811,0,0,0
50000,2,3,1,52,0,97640,6263,0,1
160000,2,3,1,53,0,715142,62811,0,0
140000,2,2,1,49,1,27632,18355,0,0
80000,2,3,1,51,1,317132,9783,0,1
10000,2,3,2,53,1,2218,5095,1,1
300000,2,5,1,50,0,2365,1320,0,1
90000,2,2,1,50,0,278396,12300,0,1
20000,2,2,2,51,0,0,930,1,0
30000,2,2,1,53,0,165107,8851,0,0
80000,2,3,2,50,0,285787,10478,0,0
20000,2,1,2,54,1,106030,9500,0,1
20000,2,3,1,55,0,37470,8538,0,0
50000,2,2,1,53,1,199129,10137,0,0
120000,2,1,1,60,0,26275,32326,1,0
30000,2,2,1,47,0,181532,9063,0,0
30000,2,2,1,56,1,97504,5100,0,1
80000,2,3,1,55,0,263140,30096,0,0
50000,2,2,1,55,0,145220,7790,0,1
80000,2,2,1,56,1,403184,17900,0,1
100000,2,2,1,52,0,573271,36058,0,1
30000,2,3,1,62,1,125430,9100,0,0
130000,2,1,2,51,0,470512,32002,0,0
20000,2,3,1,54,0,51937,4466,0,1
80000,2,2,1,57,1,82150,0,0,1
100000,2,1,1,51,0,517718,19100,0,0
20000,2,3,2,50,1,85557,7642,0,1
120000,2,2,1,51,0,615164,92000,0,0
50000,2,2,2,53,1,45783,6491,0,1
80000,2,3,1,59,0,349621,12830,0,0
90000,2,3,1,54,0,112632,7688,0,0
60000,2,3,2,47,0,194737,13777,0,0
100000,2,3,1,50,1,183597,8657,0,1
50000,2,2,1,50,0,296875,11523,0,0
30000,2,3,1,53,1,115145,6679,0,1
240000,2,1,1,58,0,32693,28625,0,0
200000,2,1,1,47,0,536276,27186,0,0
130000,2,3,2,50,0,68728,118238,1,0
110000,2,3,1,50,0,643205,29225,0,1
50000,2,2,1,51,0,121143,7153,0,1
20000,2,3,1,56,1,66608,12000,0,1
50000,2,3,1,69,0,96407,9605,0,0
80000,2,2,1,54,1,302970,12600,0,1
20000,2,3,1,52,1,99325,9836,0,1
20000,2,3,1,56,1,73788,4604,0,1
30000,2,3,1,53,1,95428,8390,0,1
240000,2,4,1,59,0,1225691,63358,0,0
50000,2,3,2,56,1,1298,2567,1,0
80000,2,3,2,53,0,8929,4231,0,0
180000,2,1,2,56,1,5837,7235,1,0
240000,2,3,1,55,0,1251405,49200,0,0
120000,2,2,1,54,0,504980,17678,0,0
20000,1,2,2,21,1,100294,7000,0,1
100000,1,2,2,33,0,188894,6088,0,1
30000,1,2,2,22,1,6300,0,0,1
30000,1,2,2,23,1,118121,9336,0,1
50000,1,2,2,22,0,287969,9300,0,1
100000,1,2,2,23,0,276930,11100,0,0
80000,1,1,2,23,0,316759,13450,0,1
60000,2,3,1,54,0,86412,84272,0,0
120000,1,2,2,25,1,433588,14416,0,1
20000,1,3,2,32,0,29471,5208,0,1
20000,1,2,2,26,0,108810,6200,0,1
50000,1,1,2,26,0,176688,7379,0,1
50000,1,2,2,23,0,183476,52123,0,0
50000,1,2,1,24,1,105969,6410,0,0
10000,1,2,2,23,0,37379,3600,0,0
20000,1,2,2,24,1,94775,7000,0,1
30000,1,2,2,25,0,50016,5700,0,0
10000,1,3,2,25,0,54706,34900,0,0
10000,1,3,2,22,1,48065,1750,0,1
150000,1,2,2,23,1,419942,342525,0,1
80000,1,2,2,24,1,290237,14794,0,1
20000,1,2,2,24,0,22175,4594,0,0
120000,1,1,2,24,1,10511,7878,0,1
40000,1,1,2,24,0,198031,58199,0,0
20000,1,3,2,24,1,102775,5700,0,1
100000,1,2,1,24,1,80571,6900,0,1
160000,1,1,2,25,0,28056,51502,1,0
20000,1,1,2,24,1,116252,5893,0,1
60000,1,2,2,24,1,311861,9998,0,1
150000,1,2,2,27,0,427548,45542,0,0
40000,1,2,2,24,1,234097,8456,0,1
30000,1,2,2,26,0,157775,7251,0,0
420000,1,2,2,26,1,2154001,62930,0,1
20000,1,2,2,26,0,93715,6400,0,1
50000,1,2,2,25,1,137828,3400,0,1
20000,1,2,2,23,0,111300,6750,0,1
20000,1,3,2,24,0,112608,6142,0,0
20000,1,2,1,28,0,111130,8500,0,1
300000,1,1,2,26,0,0,0,1,0
30000,1,1,2,25,0,150689,8390,0,1
140000,1,1,2,27,0,479067,160749,0,0
20000,1,2,1,27,0,113200,6251,0,0
390000,1,1,2,27,0,1764202,80165,0,0
50000,1,2,2,27,0,205270,18442,0,0
50000,1,2,2,26,0,29991,11000,0,0
50000,1,2,1,26,0,193542,5253,0,0
320000,1,2,2,26,0,1248891,41082,0,0
280000,1,1,1,26,0,1422505,52058,0,0
50000,1,1,2,26,1,245827,10800,0,1
500000,1,2,2,26,0,766716,31636,0,0
200000,1,1,2,28,0,12356,11701,0,0
50000,1,1,2,28,0,0,0,1,0
300000,1,2,2,27,0,-398,500,1,0
30000,1,2,2,27,0,143187,7598,0,1
50000,1,2,2,27,1,295204,9257,0,1
10000,1,2,1,27,1,25054,2333,0,1
20000,1,3,2,28,1,61312,6058,0,1
50000,1,3,2,27,0,216782,8112,0,0
30000,1,2,2,26,0,156873,14375,0,1
100000,1,1,2,30,1,559491,20647,0,0
130000,1,1,2,29,0,210395,132294,0,0
20000,1,2,2,30,0,113020,6383,0,1
150000,1,1,2,29,0,97225,27500,0,1
220000,1,2,1,28,0,350223,94159,0,0
100000,1,2,2,29,0,28742,23636,0,0
130000,1,2,2,25,1,408666,12700,0,0
40000,1,2,2,29,0,142588,11200,0,1
10000,1,1,2,30,1,13800,0,0,2
290000,1,1,1,30,0,-1014,2478,1,0
180000,1,2,2,27,0,728033,27161,0,0
280000,1,2,2,27,0,11591,11665,1,0
30000,1,2,2,27,1,9900,0,0,1
310000,1,1,1,29,1,704158,38299,0,1
70000,1,1,2,28,0,123931,90000,0,0
120000,1,1,2,28,1,82147,12012,0,1
240000,1,2,2,29,0,1560,1560,1,0
50000,1,2,1,27,0,227303,11900,0,0
320000,1,1,1,28,0,256682,151409,0,0
80000,1,2,2,29,0,82150,0,0,0
20000,1,2,2,29,1,85872,11000,0,1
80000,1,2,2,29,0,396865,24000,0,1
360000,1,2,1,28,0,5000,2500,0,1
50000,1,2,2,29,0,278142,13070,0,0
20000,1,2,2,23,1,16703,10381,0,0
10000,1,2,2,25,0,37000,3200,0,1
100000,1,2,2,28,0,450750,20000,0,0
50000,1,2,3,30,0,247844,8834,0,0
30000,1,2,2,24,0,1170,780,0,1
20000,1,2,2,24,0,108751,7949,0,0
70000,1,2,2,28,0,475728,13231,0,1
490000,1,1,2,29,0,275078,152971,0,0
30000,1,1,2,29,1,169833,9000,0,1
20000,1,1,2,29,0,75823,6653,0,0
290000,1,1,2,29,0,149378,131534,0,0
20000,1,3,0,29,0,10800,0,0,2
180000,1,1,2,26,1,8516,0,0,0
100000,1,2,2,27,0,267857,110149,0,0
30000,1,2,2,26,1,144675,10500,0,0
470000,1,1,2,27,0,955433,43154,0,0
200000,1,2,2,29,0,224171,16538,0,0
400000,1,1,2,29,0,337215,91738,0,0
400000,1,2,2,29,0,471457,14940,0,0
50000,1,2,2,25,0,223500,7539,0,0
70000,1,2,2,25,0,81113,9000,0,1
80000,1,3,1,31,0,164597,5954,0,1
70000,1,1,2,29,1,215527,9800,0,1
20000,1,2,2,28,0,1900,1150,0,1
10000,1,2,2,28,1,32529,9749,0,1
430000,1,2,2,30,1,215898,47011,0,1
40000,1,2,2,30,0,0,0,1,0
450000,1,2,1,29,0,563116,65229,0,0
10000,1,3,1,30,1,41479,7861,0,1
10000,1,2,2,29,0,48957,4301,0,0
10000,1,2,1,29,0,34271,7700,0,1
80000,1,1,2,29,0,477313,23000,0,0
80000,1,3,1,29,1,441589,20932,0,1
240000,1,2,2,29,0,1297029,40238,0,0
280000,1,2,2,31,0,678897,205157,0,0
50000,1,2,2,31,0,27504,13981,0,0
80000,1,1,2,32,0,247719,12029,0,1
20000,1,3,1,29,0,0,0,1,0
90000,1,2,2,29,1,0,0,1,0
200000,1,1,2,29,0,28316,23115,0,0
360000,1,1,2,30,0,26815,23591,0,1
50000,1,2,1,31,0,4810,2590,0,1
130000,1,1,2,27,1,418497,15425,0,1
80000,1,3,1,31,0,320313,20000,0,0
200000,1,2,2,29,1,15546,9117,0,0
150000,1,2,1,39,0,61899,5310,0,1
370000,1,1,1,34,0,1787238,58309,0,0
310000,1,2,2,45,0,161906,53136,0,0
240000,1,1,2,41,0,166931,16722,0,0
320000,1,1,1,35,0,704327,36403,0,1
50000,1,2,2,39,0,202136,5051,0,1
50000,1,2,1,41,0,148298,8310,0,0
50000,1,3,1,30,1,102779,5953,0,1
80000,1,1,2,31,0,459498,25501,0,0
420000,1,1,2,32,0,472508,167169,0,1
50000,1,1,2,32,1,196787,9500,0,1
150000,1,2,2,32,1,359497,143555,0,1
130000,1,1,2,34,1,163401,6820,0,0
170000,1,2,1,34,0,317258,16700,0,1
170000,1,3,1,45,0,647600,25500,0,0
120000,1,2,2,25,0,39121,3891,0,1
30000,1,3,2,35,1,162166,4864,0,1
220000,1,2,2,30,0,28058,19297,0,1
50000,1,2,2,25,1,118030,10300,0,1
30000,1,2,2,34,1,53181,4360,0,1
250000,1,1,2,30,0,526390,171313,0,0
20000,1,2,2,29,1,94465,6509,0,0
10000,1,3,1,30,1,57890,5156,0,1
50000,1,2,2,41,0,151432,25400,0,0
30000,1,3,1,48,1,139563,8200,0,1
20000,1,2,2,31,1,89046,5700,0,1
200000,1,2,2,32,0,902307,32172,0,0
50000,1,1,2,33,0,55434,7500,0,1
120000,1,1,2,35,0,2106,2406,1,1
210000,1,1,2,40,1,1950,1950,1,0
180000,1,3,1,32,0,968158,37902,0,0
50000,1,2,1,32,0,80513,15637,0,0
70000,1,3,1,40,0,132967,9884,0,0
200000,1,1,1,44,0,1640,0,0,0
50000,1,3,1,46,1,74574,4800,0,1
230000,1,2,1,47,0,3989,3000,0,0
30000,1,1,1,42,1,127395,6935,0,1
30000,1,2,2,32,0,131512,9000,0,0
150000,1,2,2,34,0,439651,27401,0,0
10000,1,2,2,30,1,10669,6406,0,0
150000,1,1,2,29,0,52060,8627,0,0
360000,1,1,2,34,0,2040,2040,1,0
340000,1,1,2,38,0,276193,212555,0,0
50000,1,2,2,34,0,245924,11356,0,0
30000,1,2,1,39,0,104725,9424,0,0
360000,1,1,2,34,0,12076,9827,0,0
150000,1,1,1,46,0,862909,34665,0,0
160000,1,3,2,28,1,828110,27925,0,1
30000,1,2,1,39,0,121508,6110,0,0
480000,1,1,1,47,0,462464,178265,0,0
200000,1,2,1,45,0,218212,98339,0,0
50000,1,3,2,39,1,193821,55813,0,0
20000,1,2,1,32,1,114061,4969,0,1
60000,1,2,1,44,0,334495,12195,0,0
200000,1,1,2,26,0,14892,84668,1,0
20000,1,2,1,27,0,20753,2000,0,0
440000,1,3,1,35,0,87193,50428,0,0
100000,1,1,2,34,0,4098,2578,0,1
100000,1,2,2,38,0,583159,25193,0,0
100000,1,2,1,48,0,92399,8500,0,1
230000,1,3,1,46,0,7645,6367,0,0
50000,1,1,2,37,0,106311,17200,0,0
50000,1,2,1,32,0,166301,6156,0,0
30000,1,2,1,41,0,89054,4527,0,1
140000,1,2,2,32,1,429160,18700,0,1
60000,1,3,2,43,0,242968,13566,0,0
50000,1,3,1,41,0,167337,7700,0,1
350000,1,2,2,36,0,1369243,49427,0,0
20000,1,3,1,44,1,82807,6700,0,1
20000,1,2,2,30,0,93212,4159,0,0
50000,1,2,2,36,0,147044,7000,0,1
20000,1,2,1,41,1,104811,4376,0,1
110000,1,3,1,34,0,158517,14217,0,0
200000,1,1,1,44,1,-1530,0,1,1
260000,1,2,1,46,1,519617,22000,0,1
150000,1,2,1,36,1,564503,31000,0,1
50000,1,2,2,33,0,147789,20898,0,0
150000,1,2,2,35,0,63632,68118,1,0
250000,1,1,2,35,1,1029282,59700,0,1
50000,1,5,2,49,0,136335,16040,0,0
50000,1,2,1,47,0,162659,13922,0,0
50000,1,3,3,44,0,262412,10849,0,1
80000,1,3,2,40,0,425008,12639,0,1
20000,1,3,1,49,0,104977,23020,0,0
220000,1,2,1,47,1,1212160,23004,0,1
120000,1,3,1,39,1,98734,11400,0,1
200000,1,3,2,39,0,546915,51037,0,0
30000,1,3,1,47,0,389593,44811,0,0
50000,1,2,2,43,0,210237,8351,0,0
50000,1,3,2,42,0,42626,5175,0,1
230000,1,2,1,45,0,99327,24934,0,0
280000,1,2,2,33,0,1222784,42909,0,0
70000,1,1,2,43,0,343150,12091,0,0
120000,1,2,1,40,0,520295,12987,0,0
170000,1,1,2,39,0,757355,27778,0,0
30000,1,3,1,41,0,109226,5519,0,1
20000,1,2,1,33,1,74526,4356,0,1
20000,1,3,2,35,0,108133,5441,0,0
220000,1,1,2,39,1,1165108,44803,0,1
50000,1,2,2,44,0,70395,8297,0,0
300000,1,6,1,46,0,904290,34463,0,0
430000,1,2,2,29,0,5480,5068,0,0
30000,1,2,1,36,1,2786,1950,0,1
20000,1,3,3,46,0,80867,6000,0,0
210000,1,1,1,40,0,639388,52204,0,0
80000,1,2,1,31,1,256816,40004,0,0
30000,1,3,2,31,0,171626,12014,0,0
220000,1,1,1,47,1,836382,29860,0,1
80000,1,2,2,32,0,148856,16330,0,0
480000,1,2,1,31,0,350191,19000,0,0
150000,1,1,2,33,0,354301,32156,0,0
60000,1,3,1,31,0,106932,1027,0,1
80000,1,2,2,33,1,164184,9600,0,1
50000,1,2,1,32,0,230731,7065,0,0
50000,1,3,2,34,1,212008,9600,0,1
180000,1,3,1,42,0,933364,35510,0,0
100000,1,2,1,39,1,34798,2355,0,0
240000,1,3,1,42,0,1413877,44475,0,1
50000,1,3,1,49,1,232595,16766,0,0
20000,1,3,1,40,0,67589,7953,0,0
50000,1,2,1,30,0,225256,43010,0,0
200000,1,2,1,31,0,9315,2889,0,0
180000,1,2,2,32,0,54337,2429,0,0
320000,1,1,2,33,1,0,0,1,0
200000,1,3,2,48,0,316985,35141,0,0
20000,1,2,2,41,1,79266,12290,0,1
200000,1,1,2,38,0,7194,1587,0,0
20000,1,3,2,40,0,0,0,1,0
50000,1,2,2,39,0,203907,4315,0,1
50000,1,2,2,25,1,230662,16922,0,0
80000,1,2,1,43,0,222620,32560,0,0
180000,1,1,2,33,0,137646,40086,0,0
80000,1,3,1,42,0,-79530,18930,1,0
150000,1,2,2,36,0,537586,21100,0,1
20000,1,2,2,37,0,87204,23063,0,0
300000,1,1,1,42,0,3387,1734,0,0
30000,1,2,2,35,0,157072,6000,0,1
140000,1,2,1,49,0,224933,10027,0,0
80000,1,1,1,36,1,32482,5964,0,1
20000,1,2,1,45,0,36514,7317,0,0
70000,1,2,1,35,1,373292,20507,0,0
320000,1,2,2,36,0,1152055,29202,0,0
80000,1,2,1,46,0,34410,3120,0,1
50000,1,2,1,33,0,146440,7910,0,0
80000,1,2,1,41,0,64779,11000,0,0
110000,1,3,2,38,0,280705,10661,0,0
