limit_bal,sex,education,marriage,age,default_payment_next_month,totalbillamt,totalpayamt,fullrepayment,max_delay,risk_category,bill_to_limit_ratio,payment_to_bill_ratio
210000,2,1.0,2,30,0,35463,33655,0,-1,0,4.494031578947369,0.040990038249561406
30000,2,3.0,1,36,0,52210,37503,0,2,1,3.1746333333333334,0.0374216444943773
120000,2,3.0,1,28,0,474721,59757,0,0,0,1.2465,0.0713107812987476
20000,2,3.0,1,44,0,51282,6057,0,2,1,1.3076733333333332,0.08158765440910319
80000,2,3.0,2,42,0,294652,10638,0,0,0,0.036795238095238096,0.845476899184677
110000,2,2.0,2,35,0,144520,7787,0,0,0,4.99906,0.04179585762123279
240000,2,2.0,1,34,0,336388,146345,0,0,0,1.5185057142857143,0.23143052286364227
100000,2,2.0,1,49,0,62883,43889,0,0,0,5.6864333333333335,0.03336596460581618
200000,2,2.0,2,32,0,950864,36661,0,0,0,0.0,0.0
450000,2,1.0,2,32,0,10312,16350,1,-2,0,0.27053684210526313,0.12645422357106728
150000,2,2.0,2,32,0,137021,73449,0,0,0,0.00926388888888889,0.9556221889055472
120000,2,2.0,1,39,0,54248,42680,0,2,1,-0.014407692307692307,-10.988521089161772
70000,2,2.0,2,26,1,391434,19023,0,2,1,0.40996875,0.33220519856696396
190000,2,1.0,2,31,0,853866,35000,0,0,0,0.386212,1.218698538626454
50000,2,3.0,1,45,0,170885,7531,0,0,0,0.479440625,0.3738406085216496
60000,2,3.0,1,44,0,190478,7128,0,2,1,5.964828571428572,0.04299009910475214
90000,2,1.0,2,30,1,112185,8000,0,2,1,4.3801,0.04161149288829022
300000,2,2.0,1,33,0,392302,32007,0,0,0,3.93946,0.04047762891360745
210000,2,3.0,1,32,0,7727,6533,0,0,0,0.15108095238095237,0.9966589970687427
50000,2,2.0,1,34,0,249953,10447,0,2,1,0.136795,0.7672795058298915
350000,2,1.0,1,34,0,531477,123000,0,0,0,4.188272727272727,0.04710121334462026
30000,2,2.0,1,34,0,170593,5692,0,0,0,1.7373285714285713,0.054467861166158225
280000,2,3.0,1,34,0,0,0,1,1,0,2.9987625,0.03177977582419415
380000,2,3.0,1,35,0,102804,13000,0,0,0,5.534975,0.02935650115854182
360000,2,2.0,2,34,0,3335,3187,0,-2,0,4.984586666666667,0.04012368795540386
260000,2,2.0,1,37,0,-3746,41163,1,1,0,4.44714,0.0382268154364378
160000,2,2.0,1,37,0,65595,21791,0,0,0,0.9637,0.1603872754916513
250000,2,3.0,1,43,0,96553,117669,1,-1,0,0.047986206896551725,1.0241448692152917
320000,2,1.0,2,27,0,153421,57355,0,0,0,0.029257142857142857,0.684375
140000,2,2.0,2,31,0,835076,35900,0,0,0,3.3573,0.08131534268608703
80000,2,3.0,1,32,0,350408,14581,0,0,0,3.89398,0.025773116451548287
100000,2,1.0,1,40,1,393946,15946,0,2,1,0.0,0.0
210000,2,4.0,1,41,0,31727,31621,0,-2,0,0.17526190476190476,1.0
200000,2,3.0,2,29,0,27359,20992,0,0,0,0.031026,0.8744278991813318
110000,2,3.0,1,37,0,460710,21700,0,0,0,5.043579310344827,0.03899802958763549
70000,2,1.0,1,36,1,121613,6624,0,2,1,4.467542857142857,0.04478716328566678
240000,2,2.0,1,46,0,719703,22872,0,0,0,0.06275263157894737,1.2713243311247169
80000,2,2.0,1,38,0,442798,12999,0,0,0,4.964261111111111,0.20143984726383135
150000,2,3.0,2,47,0,747688,30000,0,0,0,0.2903909090909091,0.11752183576996525
50000,2,2.0,2,42,0,222357,8500,0,0,0,1.631965,0.04013566467418112
230000,2,2.0,1,37,0,221651,35550,0,0,0,0.08988095238095238,0.847682119205298
290000,2,1.0,1,43,0,13916,14252,1,0,0,0.03455,1.1157742402315485
350000,2,1.0,2,36,0,10240,7008,0,-2,0,5.068738461538461,0.09215766022800394
100000,2,3.0,2,39,0,335730,27300,0,0,0,5.4676857142857145,0.03717425497337604
50000,2,3.0,1,46,0,194699,5018,0,0,0,4.86783,0.03136715949406615
360000,2,2.0,1,43,0,0,0,1,-2,0,0.019933333333333334,0.6889632107023411
210000,2,2.0,2,38,0,36805,36805,1,-1,0,1.31513125,0.047922973467477106
500000,2,2.0,1,39,0,15513,13565,0,-2,0,0.0,0.0
290000,2,2.0,1,47,0,1462638,57040,0,0,0,0.0809625,0.8774123822757449
350000,2,3.0,1,36,0,1563640,70031,0,2,1,0.385725,1.1899928705684102
190000,2,2.0,1,33,0,11923,15158,1,-2,0,3.3303611111111113,0.03531482238329177
180000,2,1.0,2,34,0,893567,180000,0,0,0,0.7298833333333333,0.13310346402393078
110000,2,2.0,1,35,1,31943,3754,0,0,0,4.524129411764706,0.041398930180912286
200000,2,3.0,2,33,1,326393,13100,0,2,1,1.34712,0.510719163845834
210000,2,2.0,1,40,0,18875,16000,0,-1,0,3.3317125,0.03599125074567509
100000,2,3.0,1,36,0,3455,3855,1,-1,0,0.014625,1.1666666666666667
130000,2,2.0,1,43,0,658936,60726,0,0,0,4.7907,0.08051015509215773
70000,2,3.0,2,38,0,382738,14228,0,0,0,2.1712142857142855,0.13528966674342863
100000,2,2.0,1,33,0,486783,15269,0,0,0,0.5520458333333333,0.9736887788604509
150000,2,3.0,1,35,0,2990,2060,0,2,1,6.091026666666667,0.033463433641181456
160000,2,3.0,1,39,0,210421,10084,0,0,0,0.05956190476190476,0.9955228653661656
30000,2,3.0,1,48,0,0,200,1,1,0,3.706605,0.036421469242069224
80000,2,2.0,1,36,0,6477,5683,0,-1,0,3.15014,0.050804091246738244
200000,2,2.0,1,44,0,77145,91802,1,-2,0,2.5721,0.7909179269857315
180000,2,3.0,1,41,1,599465,21170,0,2,1,0.078135,1.0
180000,2,2.0,1,34,0,131379,17487,0,0,0,3.56146,0.0416963829440735
170000,2,2.0,1,35,0,769102,31840,0,0,0,5.741513157894737,0.037820123523278064
50000,2,1.0,2,35,0,67356,34400,0,0,0,1.8238,0.44660598749862923
160000,2,3.0,1,40,0,533074,19186,0,0,0,0.48164,0.9501702516402292
160000,2,2.0,1,40,1,2340,2730,1,-2,0,0.312932,0.8001802308488745
20000,2,1.0,2,22,0,95814,7714,0,0,0,0.008233333333333334,0.0
70000,2,2.0,1,24,0,151985,20562,0,0,0,0.21425882352941175,1.1136064133538326
240000,2,2.0,2,38,0,132491,129005,0,-2,0,4.6915,0.11723329425556858
300000,2,2.0,1,45,0,1827308,61148,0,0,0,0.4623,0.8404715552671426
420000,2,2.0,1,37,0,25016,24904,0,-2,0,3.4271285714285713,0.03457079854438743
200000,2,3.0,1,43,1,741321,27000,0,2,1,0.48395,0.8031821469160038
50000,2,2.0,1,47,0,157507,8002,0,0,0,5.69225,0.07027098247617375
50000,2,2.0,1,38,0,128605,101716,0,0,0,5.755371428571428,0.037070959799044866
200000,2,1.0,1,38,0,15627,15627,1,-2,0,5.432833333333333,0.06205479031812743
200000,2,1.0,2,32,0,712292,29700,0,0,0,4.0802,0.03703105672443969
380000,2,2.0,1,33,0,2181775,82515,0,2,1,1.94820625,0.0434694735221181
50000,2,1.0,2,27,0,91190,40726,0,0,0,0.0,0.0
50000,2,1.0,2,28,0,24082,22882,0,0,0,0.2675161290322581,0.11770167611238394
500000,2,2.0,2,35,0,156466,125201,0,-2,0,0.02035217391304348,0.5195471053193762
300000,2,2.0,1,40,0,2470,0,0,-1,0,5.9761,0.046319691958151825
170000,2,2.0,2,32,1,36424,40562,1,0,0,0.07007,0.6457827886399315
20000,2,2.0,1,46,1,93830,11000,0,5,2,4.62624,0.06772958889580595
20000,2,2.0,1,43,0,9246,7771,0,-1,0,1.8074666666666668,0.052845603422838595
280000,2,2.0,2,36,0,959596,33174,0,0,0,3.70838,0.30205642355961365
80000,2,2.0,2,22,0,38716,31096,0,0,0,4.115995,0.03685743058482821
20000,2,2.0,2,24,0,113845,8000,0,2,1,0.6521772727272728,0.056872434293520305
70000,2,1.0,2,24,0,402876,14935,0,0,0,0.18041333333333334,1.0058384450521025
30000,2,2.0,1,25,1,162985,10114,0,2,1,5.5527,0.07541076113122144
170000,2,2.0,2,37,0,693634,25686,0,0,0,1.308069696969697,0.4341071623002203
320000,2,2.0,2,30,0,623426,27100,0,0,0,3.757132142857143,0.042356584667066544
210000,2,1.0,2,30,0,0,0,1,-2,0,0.0,0.0
310000,2,2.0,2,31,0,82930,9761,0,0,0,0.4332871794871795,0.8955687588027127
230000,2,1.0,2,29,0,4681,2432,0,1,0,0.01593,1.2667922159447582
90000,2,2.0,1,31,1,537849,24913,0,2,1,4.44845,0.08619856354460542
200000,2,1.0,2,31,0,14014,9050,0,-2,0,1.6974714285714285,0.15997744544406386
150000,2,2.0,2,34,0,693936,47000,0,5,2,0.7095333333333333,0.9780606971718501
60000,2,1.0,2,27,0,108448,5731,0,0,0,0.0,0.0
50000,2,2.0,2,38,0,185419,56007,0,0,0,0.03957,1.8043972706595905
200000,2,1.0,2,40,0,823199,30341,0,0,0,0.10914,0.7993402968664101
220000,2,2.0,1,35,0,143479,8160,0,0,0,5.553566666666667,0.04469199973590545
300000,2,3.0,1,34,0,54124,54440,1,-2,0,6.053433333333333,0.047207369922303045
30000,2,2.0,1,47,1,166581,12562,0,2,1,-0.05790666666666667,-2.260994704121575
330000,2,4.0,1,36,0,431663,187388,0,0,0,0.3646388888888889,1.4859602346309133
280000,2,1.0,1,42,0,1051997,44559,0,0,0,0.0302,1.0
330000,2,1.0,2,38,1,0,0,1,-2,0,0.04074545454545454,1.244868362338242
390000,2,3.0,2,45,0,168982,151335,0,0,0,0.12875,1.0935145631067962
200000,2,2.0,1,38,0,3186,4036,1,0,0,0.74695,1.419372113260593
20000,2,3.0,2,45,0,88969,7669,0,0,0,0.0749921052631579,0.7490963961118714
140000,2,2.0,1,32,0,237646,38018,0,0,0,2.4201333333333332,0.0890309073880227
30000,2,1.0,1,32,0,21286,20819,0,-1,0,0.20870625,0.8471535950648339
210000,2,2.0,1,41,0,0,0,1,1,0,1.9810666666666668,0.16392684075918698
100000,2,3.0,1,44,0,3957,7140,1,-2,0,0.22476,0.8351130094322833
50000,2,2.0,1,38,0,5457,4362,0,-1,0,0.03896666666666666,1.0
30000,2,3.0,2,42,1,166607,7446,0,0,0,2.29036,0.036976719816972
30000,2,4.0,2,45,1,181603,8573,0,2,1,1.1439333333333332,1.0355207179905588
150000,2,1.0,2,37,0,-8686,19639,1,1,0,0.08518636363636363,0.39154794301264606
180000,2,1.0,2,39,0,65635,97531,1,-2,0,0.026818181818181817,0.0
230000,2,2.0,1,49,0,6946,6946,1,1,0,0.0415625,1.4230977443609023
220000,2,1.0,2,36,0,8964,11159,1,-2,0,0.36733235294117644,0.853714779851553
200000,2,1.0,2,35,0,25750,28158,1,-2,0,1.000275,0.17047097762401053
80000,2,2.0,1,35,0,59756,84816,1,-2,0,2.0753714285714286,0.09313995429389575
380000,2,3.0,1,44,0,28497,21347,0,0,0,0.07029666666666666,1.676276731945564
30000,2,2.0,1,42,1,72604,6464,0,2,1,0.03886,1.3573854863612969
160000,2,2.0,1,41,0,33393,28289,0,-1,0,0.00785,0.0
60000,2,2.0,1,47,1,118864,19485,0,2,1,0.6268555555555556,0.7788184412499778
100000,2,3.0,1,42,0,22476,18770,0,2,1,4.649133333333333,0.06452815578530766
150000,2,2.0,1,37,0,5845,5845,1,-1,0,0.03331428571428571,0.8366209262435678
100000,2,2.0,1,38,0,229036,8469,0,2,1,3.015416,0.03326904148548658
30000,2,2.0,2,44,0,34318,35537,1,-2,0,5.534928571428572,0.0320897159596846
220000,2,1.0,1,36,1,18741,7338,0,3,1,0.008121739130434782,1.0144539614561028
220000,2,1.0,2,38,0,5900,0,0,2,1,0.0018866666666666667,1.0
400000,2,2.0,2,30,1,16625,23659,1,-2,0,2.7659714285714285,0.05475730562241114
680000,2,1.0,2,30,1,249786,213246,0,0,0,3.21476,0.04320073660242133
280000,2,1.0,2,30,0,280077,47745,0,0,0,0.00712,0.8841292134831461
70000,2,2.0,1,44,0,145276,13531,0,0,0,0.07655,0.301828870019595
300000,2,2.0,1,39,1,21089,35351,1,-1,0,0.0045966666666666664,0.45830311820159536
250000,2,2.0,2,41,0,9715,13187,1,-1,0,0.2778,0.785232181425486
200000,2,1.0,2,31,0,1570,0,0,-1,0,5.897333333333333,0.00010174089984173637
450000,2,1.0,2,31,0,282085,219693,0,0,0,4.78322,0.04192573203825038
30000,2,1.0,2,33,1,139474,9000,0,3,1,2.1337722222222224,0.07579950999664131
210000,2,2.0,2,29,0,6996,5853,0,-1,0,0.97032,0.05258746255530822
250000,2,1.0,2,29,1,753854,25080,0,2,1,0.03111111111111111,1.0107142857142857
70000,2,2.0,2,31,0,387445,12433,0,0,0,0.05077142857142857,0.9207465766272744
230000,2,1.0,2,31,0,1868,1895,1,1,0,4.571881818181819,0.0415583795811154
150000,2,2.0,1,37,0,283,283,1,-2,0,2.289975,0.373306477144947
70000,2,3.0,1,47,0,193618,10602,0,2,1,0.78652,0.5273864618827239
150000,2,2.0,1,35,1,482214,20832,0,0,0,0.02376,1.0
200000,2,2.0,1,37,0,1424,1259,0,-1,0,0.0,0.0
200000,2,4.0,2,42,0,15310,4621,0,0,0,0.057795,0.5223635262565965
300000,2,3.0,1,42,0,1379,632,0,-1,0,0.06724782608695652,1.4629857115148381
80000,2,3.0,1,39,1,22224,17451,0,0,0,6.0480857142857145,0.0403929460561311
30000,2,2.0,2,43,1,176920,18,0,5,2,3.2096714285714287,0.04471307699497501
100000,2,2.0,1,40,0,478322,20054,0,0,0,0.21043125,0.2119160058213787
360000,2,1.0,2,32,0,768158,58226,0,0,0,5.82002,0.03483579094229917
150000,2,2.0,2,32,0,145548,7654,0,0,0,0.005622222222222222,2.6594202898550723
180000,2,1.0,2,32,0,5600,5660,1,1,0,5.24739,0.046783257962529946
210000,2,1.0,1,33,0,10662,9817,0,-2,0,0.18415853658536585,0.8100523144162638
110000,2,3.0,1,41,0,502907,20900,0,0,0,0.1058,1.400165406427221
80000,2,2.0,1,41,0,183198,68389,0,0,0,0.04613333333333333,1.0588872832369942
50000,2,2.0,2,39,0,39326,20740,0,3,1,0.96476,0.12888179443592188
150000,2,2.0,1,32,0,3564,3564,1,-2,0,0.0,0.0
260000,2,1.0,2,40,0,0,0,1,-2,0,5.44411,0.04491000365532658
200000,2,1.0,2,33,0,11559,6038,0,-2,0,0.123225,0.933883366019702
230000,2,2.0,2,29,0,15467,22628,1,-1,0,0.8177617647058824,0.06211718499922673
70000,2,1.0,1,32,1,423366,17101,0,0,0,0.0,0.0
70000,2,1.0,2,32,1,224677,10046,0,2,1,5.033581818181818,0.036185149197932434
160000,2,2.0,2,32,1,33669,7135,0,0,0,4.957316216216216,0.07192863182835961
200000,2,3.0,2,34,0,1164004,40549,0,0,0,0.08376470588235294,0.8771769662921348
270000,2,2.0,2,35,0,1518,4037,1,-1,0,5.818456,0.06887566048449967
100000,2,2.0,1,36,0,524739,24549,0,0,0,1.71781,0.021096628847194977
410000,2,1.0,1,42,0,75505,61163,0,2,1,0.0020272727272727274,0.0
160000,2,2.0,1,33,0,16928,23702,1,-1,0,0.19917391304347826,0.22361929709670378
120000,2,2.0,2,39,1,5536,5862,1,-2,0,0.4552217391304348,0.5087343960420626
50000,2,2.0,1,37,0,48238,6217,0,0,0,1.12476,0.05301279087686855
450000,2,1.0,1,38,0,0,0,1,-2,0,0.14791904761904762,1.0341563918488235
200000,2,2.0,2,36,0,1088822,48899,0,0,0,1.05775,0.7885700779957456
360000,2,2.0,2,41,0,44361,41428,0,-1,0,3.4423434782608697,0.05312988244863522
340000,2,2.0,1,40,0,278039,17271,0,0,0,0.0,0.0
300000,2,3.0,1,40,1,0,0,1,-2,0,0.9561444444444445,0.02499041288508245
220000,2,3.0,2,40,0,1107388,40071,0,0,0,-0.06339,-0.03336488405111216
370000,2,1.0,2,37,0,1834207,131932,0,0,0,0.292105,0.7480529261738074
170000,2,2.0,1,39,0,14240,12491,0,2,1,0.05386666666666667,0.9778465346534654
500000,2,2.0,2,39,0,2909228,200375,0,0,0,0.008181818181818182,0.0
100000,2,1.0,1,36,0,171781,3624,0,2,1,0.001246875,4.007518796992481
110000,2,1.0,2,31,0,223,0,0,-1,0,2.47776,0.047502582978173835
230000,2,1.0,1,31,0,45810,10244,0,2,1,1.735,0.4271685878962536
230000,2,1.0,2,31,0,104701,53265,0,0,0,2.567375,0.3505477384488047
150000,2,2.0,1,33,0,168714,8944,0,0,0,0.89081,0.04153523197988348
210000,2,1.0,1,32,0,31063,32124,1,0,0,9.178526666666667,0.0374700660018783
100000,2,3.0,1,32,0,105775,83411,0,2,1,7.7896,0.008104823525384273
230000,2,1.0,1,42,0,791739,42065,0,0,0,0.008035,0.7853142501555694
360000,2,1.0,2,33,1,0,0,1,-2,0,0.0390125,0.19897468760012815
360000,2,2.0,1,34,0,344212,8602,0,0,0,0.5645521739130435,0.29236717059308265
200000,2,1.0,2,34,1,-12678,423,1,1,0,0.05501304347826087,1.0
200000,2,1.0,1,34,0,58421,43702,0,-1,0,0.0194,0.5
150000,2,2.0,2,33,0,8080,7901,0,-1,0,1.4526285714285714,0.05686735376263719
110000,2,1.0,1,41,0,900,0,0,7,2,5.33,0.0906816760475297
320000,2,2.0,1,38,0,399,1599,1,-2,0,1.47173125,0.10023696581831772
50000,2,3.0,1,44,1,123888,5885,0,2,1,3.06915,0.20719091605167556
160000,2,2.0,2,39,0,277600,118582,0,0,0,0.32792,0.9124786533300805
80000,2,2.0,1,42,1,205390,71999,0,0,0,5.4185,0.06345544584909722
100000,2,2.0,1,35,0,89081,3700,0,0,0,0.23323125,0.24742074657662727
150000,2,2.0,1,36,0,1376779,51588,0,0,0,0.6606607142857143,0.7549260750871692
60000,2,2.0,1,38,0,467376,3788,0,7,2,0.4727153846153846,0.05389484646803248
200000,2,1.0,2,39,0,1607,1262,0,-2,0,4.29197,0.13229822202857894
160000,2,3.0,1,38,0,6242,1242,0,-2,0,0.9927,0.0
230000,2,2.0,1,38,0,129847,37963,0,0,0,1.5399181818181817,0.041731851160923546
230000,2,2.0,1,40,0,12653,12653,1,1,0,4.71004,0.03608461923890243
90000,2,3.0,1,39,0,1746,873,0,1,0,5.82021,0.04296923994151414
140000,2,3.0,1,40,1,203368,11565,0,2,1,0.0,0.0
30000,2,3.0,2,41,0,159900,14500,0,2,1,3.588408,0.045776288537981186
320000,2,1.0,1,41,0,470954,47207,0,0,0,4.63175,0.05718141091380148
20000,2,3.0,1,35,0,61383,12718,0,0,0,0.058296153846153845,0.8575575641617734
50000,2,3.0,2,35,0,16396,14961,0,-1,0,5.08815,0.09604669673653489
30000,2,3.0,1,38,0,162555,10315,0,0,0,0.0,0.0
160000,2,3.0,2,36,0,37317,9233,0,0,0,1.6327333333333334,0.08315299497774693
280000,2,2.0,1,48,0,184985,139650,0,0,0,3.71782,0.04217525323980182
390000,2,2.0,2,35,0,184359,9936,0,0,0,0.5040125,0.042161652736787285
100000,2,3.0,1,44,1,429197,56782,0,0,0,3.0842,0.04269070315370815
200000,2,4.0,2,48,0,198540,0,0,0,0,0.7752689655172413,0.071165513192307
110000,2,3.0,1,43,0,169391,7069,0,0,0,2.34582,0.05115482006292043
50000,2,2.0,1,45,0,235502,8498,0,0,0,4.405166666666666,0.0756687223336234
100000,2,2.0,1,41,0,582021,25009,0,0,0,0.14264137931034482,0.5776483102064497
200000,2,3.0,3,31,0,0,0,1,1,0,0.02968888888888889,1.1665419161676647
250000,2,1.0,1,34,0,897102,41066,0,2,1,0.1802,0.8627450980392157
20000,2,3.0,1,48,1,92635,5297,0,2,1,5.4550125,0.0337648172208588
260000,2,2.0,1,35,0,15157,12998,0,-2,0,0.013866666666666666,1.0
20000,2,3.0,1,31,1,101763,9774,0,2,1,0.37835,0.38985066737148144
320000,2,2.0,1,44,0,0,0,1,1,0,0.11315714285714286,0.7944283129234524
30000,2,1.0,1,37,0,48982,4073,0,0,0,3.29408,0.04089761025840295
50000,2,2.0,2,41,0,185891,7840,0,0,0,1.623946153846154,0.04760483721987751
80000,2,2.0,2,36,1,40321,1700,0,2,1,0.4656666666666667,0.3672870436649964
120000,2,2.0,1,40,1,370104,15800,0,3,1,0.22934615384615384,0.9510984403823579
290000,2,2.0,1,49,0,224828,16000,0,0,0,1.1687666666666667,1.4358583121809314
50000,2,2.0,1,43,0,117291,6000,0,0,0,4.6321,0.030675268040609893
30000,2,3.0,1,39,1,132155,10000,0,2,1,2.9898,0.11678038664793632
580000,2,2.0,2,33,0,82732,47790,0,0,0,2.48992,0.08434005911836524
270000,2,1.0,1,41,0,8016,9351,1,-1,0,0.09898095238095238,0.5623977677282787
30000,2,3.0,1,42,0,5406,4664,0,2,1,3.4147444444444446,0.15093694989376136
160000,2,1.0,1,31,0,872802,29470,0,2,1,0.955834,0.40786370855190335
180000,2,2.0,2,31,0,2496,2496,1,-1,0,0.25807,0.8847082832823135
20000,2,2.0,1,34,1,7567,2950,0,2,1,0.3087621621621622,0.14047373120218484
210000,2,2.0,1,33,0,23763,18878,0,-1,0,2.89333,0.05146319292994577
200000,2,3.0,1,43,0,658816,26944,0,0,0,0.175448,1.2661073366467557
130000,2,3.0,1,43,0,211113,10050,0,0,0,2.50636,0.03537400852231922
30000,2,4.0,1,36,0,13970,5131,0,-2,0,0.946125,0.08553309552120492
130000,2,2.0,1,40,0,29815,28357,0,-1,0,1.2672148148148148,0.08481417398318856
180000,2,3.0,1,43,0,210378,302073,1,0,0,0.33720333333333335,0.8544498373879261
110000,2,2.0,1,39,0,509531,15630,0,0,0,1.3234333333333332,0.05289272850918067
20000,2,2.0,1,39,0,59796,6983,0,2,1,0.04173333333333333,0.625
150000,2,2.0,2,35,0,373488,31500,0,0,0,0.6393555555555556,0.13902888325049528
210000,2,3.0,2,37,0,20786,11690,0,1,0,2.053482857142857,0.04354970440464215
90000,2,2.0,2,42,0,307327,46387,0,0,0,0.3275222222222222,0.0
500000,2,2.0,1,42,0,477917,194925,0,0,0,4.7324,0.05220043388837235
300000,2,2.0,1,37,0,77421,68495,0,-1,0,0.050041666666666665,0.84496253122398
370000,2,3.0,1,33,0,114242,16048,0,0,0,5.95745,0.032337661247681476
200000,2,2.0,2,35,0,578666,29780,0,2,1,4.9388,0.039353689155260385
500000,2,4.0,2,38,0,87724,111068,1,-2,0,3.3954567567567566,0.04082959821510301
50000,2,2.0,2,41,1,125318,4433,0,0,0,0.35599333333333333,1.00284649525272
120000,2,2.0,1,36,0,113535,9711,0,0,0,5.039458536585366,0.03831131683717472
270000,2,2.0,1,38,0,342148,29019,0,0,0,0.12387391304347826,0.9764487030992243
300000,2,1.0,1,43,0,101161,86437,0,-1,0,1.420425,1.0487090131474734
90000,2,2.0,1,37,0,119109,6300,0,2,1,0.6717785714285714,0.3911578007209008
120000,2,2.0,1,48,0,5008,3130,0,0,0,0.24327222222222222,0.5252460663636986
90000,2,2.0,1,47,0,57542,8000,0,2,1,1.8664833333333333,0.03607497164900124
350000,2,1.0,2,41,0,718719,31300,0,0,0,-0.001425,-0.0
180000,2,2.0,1,29,0,58954,0,0,4,1,0.579728125,0.6052190412531736
30000,2,3.0,3,30,0,141972,7411,0,2,1,0.07755,2.139103803997421
240000,2,2.0,2,29,1,12010,10148,0,-1,0,0.11246086956521739,0.6644630016237532
80000,2,2.0,1,38,0,476596,15412,0,2,1,0.06320869565217391,1.3208832026413537
50000,2,2.0,1,37,1,246940,9718,0,2,1,3.9133,0.08177241714154294
370000,2,1.0,1,42,0,1256319,51295,0,0,0,4.098236363636364,0.041148520649680796
150000,2,2.0,1,43,0,53399,53551,1,-2,0,0.01731111111111111,0.7991014120667522
410000,2,1.0,2,31,0,2066178,79158,0,0,0,0.21229615384615386,0.6188560972516622
230000,2,2.0,1,32,0,28491,27820,0,-1,0,0.20724722222222222,0.7704030344864561
80000,2,3.0,2,32,0,113634,119169,1,-2,0,4.668742857142857,0.03467844917975268
140000,2,1.0,2,32,0,94049,36788,0,0,0,0.01857,0.9437264404954228
180000,2,2.0,1,32,0,43789,23000,0,0,0,0.12900857142857142,2.2151352069629926
240000,2,1.0,1,33,0,447956,16160,0,0,0,0.0,0.0
160000,2,2.0,2,30,0,-228,0,1,-2,0,3.8387333333333333,0.07820287942203158
320000,2,1.0,2,31,0,185513,112276,0,0,0,0.23891578947368422,1.0086134731462308
80000,2,2.0,1,35,0,6204,13271,1,2,1,0.6725111111111111,0.07761127449360605
230000,2,2.0,1,36,0,25866,17187,0,2,1,0.029239130434782608,1.057992565055762
230000,2,2.0,1,40,0,14538,19203,1,-2,0,0.0,0.0
20000,2,2.0,1,38,0,78266,6400,0,0,0,4.198327272727273,0.05110585168118904
220000,2,2.0,1,37,0,901612,37100,0,0,0,1.7266125,0.42966357535347394
180000,2,1.0,1,42,0,3116,2490,0,-1,0,4.027577777777778,0.035736946938054855
260000,2,2.0,1,36,0,55197,34159,0,0,0,0.594994,0.9981848556456031
360000,2,2.0,1,37,0,74609,57479,0,0,0,0.06881904761904761,1.1293246609465817
210000,2,2.0,1,36,1,980436,34000,0,2,1,3.9991363636363637,0.03436423773314693
200000,2,1.0,2,32,0,3714,3505,0,-2,0,0.27953333333333336,0.5745051275936084
350000,2,1.0,2,35,0,45153,100020,1,-1,0,0.2,1.0
360000,2,1.0,1,35,0,0,558,1,1,0,2.8752105263157897,0.0540189276757766
60000,2,2.0,2,27,0,230324,18012,0,3,1,2.5313166666666667,0.047186685892497755
190000,2,1.0,2,47,0,45394,45785,1,-1,0,0.9302875,0.33108940336544707
180000,2,1.0,2,35,0,121052,9395,0,0,0,0.05167,0.5910586413779756
230000,2,1.0,1,37,1,6725,7115,1,-2,0,0.15782,1.0002534533012293
270000,2,1.0,1,45,1,0,0,1,-2,0,0.86625,0.5050505050505051
220000,2,3.0,1,45,0,923632,47203,0,0,0,0.090125,0.4233472029588534
80000,2,1.0,1,36,0,138129,59349,0,-1,0,5.216225,0.04289500548768506
90000,2,1.0,2,29,0,362482,12954,0,0,0,0.0,0.0
500000,2,1.0,1,35,0,297497,296957,0,0,0,0.0,0.0
210000,2,2.0,1,35,1,14452,16321,1,0,0,4.9849,0.03533814978377557
110000,2,1.0,2,27,0,439905,15117,0,2,1,2.23341875,0.33968663511936575
150000,2,1.0,2,31,0,41930,24089,0,0,0,3.80863,0.15097292202182938
90000,2,1.0,2,33,0,18000,18000,1,-1,0,1.386,1.1003246753246754
190000,2,2.0,1,34,0,546290,29510,0,2,1,1.6323933333333334,0.3943106032451329
180000,2,2.0,2,43,0,455637,21500,0,0,0,2.45708,0.05176333968233296
240000,2,2.0,1,37,0,223269,73922,0,0,0,1.2989666666666666,0.9056172855346557
200000,2,2.0,2,28,0,10334,6108,0,2,1,0.017708333333333333,0.9807058823529412
200000,2,3.0,1,49,0,31564,31572,1,1,0,1.9284,0.037905221204847836
160000,2,2.0,2,38,0,138600,70000,0,0,0,5.982,0.03621977042237825
240000,2,1.0,2,27,0,21630,9157,0,2,1,3.07002,0.04291177256174227
80000,2,2.0,1,25,0,417298,17900,0,0,0,0.01025625,0.603290676416819
180000,2,2.0,1,39,1,0,0,1,1,0,2.7081125,0.04447747277854964
80000,2,2.0,2,26,0,0,0,1,1,0,3.95056,0.047464156980276215
